,ObsNum,xvs,LABEGRD_ID,UTMX,UTMY,DistRoad,DistTrail,DistRoadTrail,VETH,THIS,NET,MINT,Train,PercentSlope,DegreeDays,Aspect,EvapoTransAve,EvapoTransDiff,MoistIndexAve,MoistIndexDiff,PrecipAve,PrecipDiff,RelHumidAve,RelHumidDiff,PotGlobRadAve,PotGlobRadDiff,AveTempAve,AveTempDiff,DayTempAve,DayTempDiff,MaxTempAve,MaxTempDiff,MinTempAve,MinTempDiff,VapPressDefAve,VapPressDefDiff,SatVapPressAve,SatVapPressDiff,AmbVapPressAve,AmbVapPressDiff,KBvege,Weed,Elevation,TransAspect
66,640,1,113412,627238,4621355,2050,14,14,1,0,0,0,1,0,31683,0,0.887634409,0.680709165,-14.71299283,-25.43759601,12.43458781,-4.61797235,17.22177419,-1.599078341,620.7425627,261.0585574,27.62320789,18.29149386,32.94256272,19.24412442,52.77535842,22.73150282,2.449641577,13.87039171,22.26505376,10.12170379,44.58826165,16.82064772,22.32320789,6.698943932,8,1,4340,0
67,641,1,113840,621748,4621385,12,551,12,0,0,1,0,1,2.41,29589,107.24,0.849462366,0.650889657,-10.71863799,-26.03250128,15.26227599,-6.129544291,17.61612903,-1.605958781,623.5407706,257.5878136,25.63933692,17.99654378,30.74650538,18.91989887,49.77401434,22.32230543,1.483154122,13.67615847,20.72222222,9.423310292,42.56326165,15.91550819,21.84103943,6.492197901,8,1,4767,0.648187429
68,651,1,115854,627178,4621475,2060,9,9,1,0,0,0,1,0.4,31621,168.69,0.887634409,0.680709165,-14.71577061,-25.43184204,12.43181004,-4.612218382,17.22992832,-1.596300563,623.665681,260.2566436,27.60958781,18.30253456,32.91532258,19.24154506,52.74811828,22.72892345,2.444175627,13.8703021,22.23521505,10.11354967,44.55564516,16.80971582,22.32043011,6.696166155,8,1,4340,0.990290217
69,654,1,116281,621658,4621505,11,580,11,0,0,0,0,1,2.91,29530,342.55,0.822132617,0.645244496,-9.833870968,-25.89329237,15.31370968,-6.157002048,17.62715054,-1.612000768,598.2051971,265.9031298,25.59587814,17.99416283,30.69480287,18.91482975,49.69793907,22.31705709,1.472311828,13.67366872,20.6812724,9.410176651,42.51415771,15.89959677,21.83288531,6.489420123,8,0,4771,0.023010514
70,657,1,116464,627148,4621505,2078,7,7,1,0,0,0,1,0.4,31621,168.69,0.887634409,0.680709165,-14.71577061,-25.43184204,12.43181004,-4.612218382,17.22992832,-1.596300563,623.665681,260.2566436,27.60958781,18.30253456,32.91532258,19.24154506,52.74811828,22.72892345,2.444175627,13.8703021,22.23521505,10.11354967,44.55564516,16.80971582,22.32043011,6.696166155,8,1,4342,0.990290217
71,663,1,117501,621598,4621565,12,622,12,0,0,0,0,1,3.51,29660,5.19,0.824910394,0.648022273,-10.04471326,-25.91613543,15.18620072,-6.096511777,17.61335125,-1.614004096,592.7898746,267.8468894,25.73189964,18.01290323,30.8389785,18.93079237,49.8937276,22.34115463,1.553942652,13.68447261,20.76299283,9.444975678,42.63942652,15.94819508,21.87643369,6.503219406,8,0,4760,0.002049899
72,676,1,121771,621388,4621775,24,766,24,0,0,1,0,1,2.31,29751,30.96,0.838530466,0.650889657,-10.54274194,-25.96354967,15.10483871,-6.060592678,17.59695341,-1.622446237,604.5366488,266.0435548,25.82437276,18.02064132,30.934319,18.94946237,50.02168459,22.35971582,1.600179212,13.68963134,20.83387097,9.494169227,42.7266129,15.999968,21.89274194,6.505798771,11,1,4731,0.07123667
73,695,1,126046,621328,4621985,50,830,50,1,0,0,0,1,1.66,29902,16.69,0.841218638,0.653577829,-10.72383513,-25.99743344,15.00707885,-6.011143113,17.58611111,-1.627912186,608.0605735,265.1010561,25.93055556,18.03133641,31.04856631,18.96015745,50.16317204,22.37299027,1.668189964,13.69756784,20.90188172,9.518701997,42.83539427,16.03792243,21.93351255,6.51922043,8,1,4711,0.021063682
74,721,1,128105,628108,4622075,1004,804,804,0,0,0,0,1,2.18,31713,190.49,0.904032258,0.680798771,-15.43817204,-25.29426523,12.2094086,-4.474641577,17.21353047,-1.590834613,636.1051971,256.5769521,27.63422939,18.31057988,32.95349462,19.25505632,52.80268817,22.73954813,2.436111111,13.881234,22.27876344,10.12448157,44.59650538,16.82889145,22.31774194,6.704409882,8,0,4340,0.991643355
75,727,1,129104,621418,4622135,217,780,217,0,1,0,0,1,2.81,30004,16.38,0.838530466,0.650889657,-10.79507168,-25.83152842,14.85250896,-5.928571429,17.5672043,-1.611296723,599.5987455,266.9744304,26.04749104,18.05009601,31.17634409,18.97603047,50.33458781,22.40246416,1.736200717,13.70550435,20.98602151,9.545634921,42.9468638,16.0812532,21.96084229,6.53561828,13,1,4680,0.020293763
76,734,1,129716,621448,4622165,259,764,259,0,1,0,0,1,2.94,29993,358.45,0.833154122,0.650889657,-10.62293907,-25.82606247,14.85797491,-5.923105479,17.5672043,-1.614272913,597.9976703,267.2300371,26.0312724,18.05567076,31.16290323,18.984383,50.3155914,22.39719662,1.719982079,13.71107911,20.97795699,9.551299283,42.93879928,16.08691756,21.96084229,6.53561828,13,1,4679,0.000182951
77,738,1,130183,617128,4622195,1281,157,157,1,0,0,0,1,1.42,29499,63.43,0.844086022,0.650889657,-9.810573477,-26.53146441,16.00367384,-6.628507424,17.70573477,-1.628149002,615.8871864,262.3950077,25.53037634,17.95590118,30.60215054,18.88196365,49.4938172,22.28480543,1.550806452,13.63219406,20.54811828,9.36906682,42.4188172,15.84475807,21.87069893,6.475691244,8,1,4801,0.276354567
78,744,1,131553,621568,4622255,409,699,409,1,0,0,0,1,3.21,30063,8.53,0.833154122,0.650889657,-10.70421147,-25.78496544,14.77670251,-5.882008449,17.5562724,-1.611296723,596.238172,267.4832821,26.08566308,18.06360727,31.22822581,18.99231951,50.39991039,22.41337686,1.752598566,13.71652586,21.01890681,9.567588326,42.99336918,16.11145033,21.97446237,6.543862007,13,1,4672,0.005530832
79,751,1,132160,621448,4622285,344,818,344,1,0,0,0,1,2.81,30063,45,0.84390681,0.656266001,-11.06200717,-25.94336918,14.75224014,-5.87374552,17.54802867,-1.622516641,605.2067204,265.2030018,26.12374552,18.06358807,31.26621864,18.99758705,50.44345878,22.42419995,1.779749104,13.71632745,21.04883513,9.592140297,43.03405018,16.13033794,21.98521505,6.538197645,8,1,4675,0.146446605
80,790,1,133537,626098,4622345,2599,290,290,1,0,0,0,1,1.14,31458,56.3,0.882168459,0.675243216,-14.26460573,-25.3969278,12.71630824,-4.743970814,17.2734767,-1.602361751,616.1020609,262.2637161,27.39193548,18.26481695,32.67598566,19.21486815,52.39722222,22.68617512,2.362544803,13.85412186,22.06379928,10.03790963,44.340681,16.7202765,22.27688172,6.682366872,8,1,4388,0.222577779
81,797,1,133609,628258,4622345,847,1052,847,1,0,0,0,1,1.75,31744,84.8,0.887634409,0.680709165,-15.0765233,-25.21160394,12.07105735,-4.391980287,17.18915771,-1.601945725,619.5117384,261.2497312,27.70761649,18.32407194,33.03790323,19.27132617,52.91415771,22.7640617,2.476971326,13.88936892,22.34677419,10.16292243,44.68091398,16.86982207,22.33413979,6.706899642,8,1,4320,0.454683697
82,799,1,133964,620578,4622375,185,1017,185,1,0,0,0,1,2.31,30033,354.09,0.84390681,0.656266001,-10.92948029,-26.02823221,14.88476703,-5.958608551,17.56460574,-1.611495136,603.1660394,265.7958525,26.09103943,18.05554276,31.22535842,18.98694316,50.3781362,22.40791091,1.779749104,13.7109511,21.00519713,9.562410394,42.99318996,16.10338582,21.98799283,6.540975422,8,1,4678,0.002657575
83,804,1,133998,621598,4622375,513,746,513,1,1,0,0,1,1.27,30227,0,0.852240143,0.659043779,-11.47473118,-25.92762417,14.58951613,-5.774667179,17.52087814,-1.608410138,611.3070789,263.5662634,26.23808244,18.08781362,31.39417563,19.01632745,50.62043011,22.44829749,1.836917563,13.72704173,21.13315412,9.619073221,43.14569893,16.17922427,22.0125448,6.56015105,8,1,4638,0
84,808,1,134198,627598,4622375,1507,847,847,0,1,0,0,1,1.4,31487,16.38,0.876702509,0.672753456,-14.32553763,-25.18992576,12.48870968,-4.620302099,17.24614695,-1.599475166,610.655466,263.6713134,27.45734767,18.28657194,32.76039427,19.22827061,52.53055556,22.70502432,2.357168459,13.86218638,22.13467742,10.06781874,44.41155914,16.75556196,22.27688172,6.687743216,8,1,4369,0.020293763
85,827,1,134823,628018,4622405,1093,1146,1093,1,0,0,0,1,2.07,31744,94.39,0.887634409,0.680709165,-15.03037634,-25.23090758,12.1172043,-4.411283922,17.20277778,-1.599257552,621.788172,260.5544995,27.68046595,18.3187148,33.00788531,19.26596902,52.86792115,22.75592678,2.465949821,13.87834741,22.31675627,10.14921275,44.64811828,16.85333461,22.33136201,6.704121864,8,1,4339,0.53827249
86,836,1,135218,621538,4622435,515,830,515,1,0,0,0,1,1.27,30227,0,0.852240143,0.659043779,-11.47473118,-25.92762417,14.58951613,-5.774667179,17.52087814,-1.608410138,611.3070789,263.5662634,26.23808244,18.08781362,31.39417563,19.01632745,50.62043011,22.44829749,1.836917563,13.72704173,21.13315412,9.619073221,43.14569893,16.17922427,22.0125448,6.56015105,8,1,4639,0
87,841,1,135223,621688,4622435,544,722,544,1,0,0,0,1,3.1,30135,355.6,0.838530466,0.656266001,-11.01191756,-25.871947,14.63566308,-5.802323349,17.53718638,-1.613895289,597.1820789,267.0998464,26.19444444,18.07152458,31.33700717,19.00561316,50.55492832,22.43480543,1.809767025,13.72168459,21.08960574,9.602694573,43.09399642,16.1546915,22.00439068,6.551996928,13,1,4642,0.001473628
88,848,1,135766,619648,4622465,876,788,788,1,0,0,0,1,3.8,30104,26.02,0.833154122,0.650889657,-10.52320789,-25.91637225,14.95770609,-6.013415259,17.56433692,-1.616961086,594.5703405,267.5958205,26.15905018,18.0578149,31.29614695,18.98643753,50.44892473,22.41593702,1.853136201,13.70497952,21.03521505,9.578520225,43.0531362,16.12476319,22.01792115,6.54624296,13,1,4640,0.050679513
89,873,1,136988,619648,4622525,838,846,838,1,0,0,0,1,3.8,30104,26.02,0.833154122,0.650889657,-10.52320789,-25.91637225,14.95770609,-6.013415259,17.56433692,-1.616961086,594.5703405,267.5958205,26.15905018,18.0578149,31.29614695,18.98643753,50.44892473,22.41593702,1.853136201,13.70497952,21.03521505,9.578520225,43.0531362,16.12476319,22.01792115,6.54624296,8,1,4640,0.050679513
90,888,1,138244,620668,4622585,31,1230,31,0,0,0,0,1,2.87,30094,345.57,0.841218638,0.653577829,-10.91379928,-25.90093446,14.8171147,-5.914644137,17.5562724,-1.619649258,599.7274194,266.4194701,26.13189964,18.06338966,31.26890681,18.99192268,50.44614695,22.41853559,1.798835125,13.71075269,21.03790323,9.586584741,43.03405018,16.13033794,21.99614695,6.5437532,8,0,4657,0.015773606
91,915,1,145103,624808,4622915,2133,537,537,1,0,0,0,1,1.93,31487,9.46,0.868548387,0.669975678,-13.81845878,-25.25196493,12.74578853,-4.765674603,17.27876344,-1.610515873,606.4628136,264.7829685,27.45179212,18.27266385,32.73853047,19.21733871,52.45170251,22.69957757,2.427688172,13.84546211,22.08566308,10.05708525,44.39238351,16.74194188,22.30672043,6.684856631,8,1,4375,0.006799707
92,922,1,145715,624838,4622945,2173,517,517,1,0,0,0,1,1.93,31487,9.46,0.868548387,0.669975678,-13.81845878,-25.25196493,12.74578853,-4.765674603,17.27876344,-1.610515873,606.4628136,264.7829685,27.45179212,18.27266385,32.73853047,19.21733871,52.45170251,22.69957757,2.427688172,13.84546211,22.08566308,10.05708525,44.39238351,16.74194188,22.30672043,6.684856631,8,1,4371,0.006799707
93,925,1,145825,628138,4622945,953,1628,953,1,0,0,0,1,1.72,31924,123.69,0.898566308,0.680888377,-15.7218638,-25.02151178,11.75905018,-4.201888121,17.18351255,-1.601747312,627.6699821,258.9898682,27.85483871,18.35365463,33.20949821,19.3061764,53.13736559,22.80167051,2.56953405,13.90257297,22.45035842,10.22256144,44.83888889,16.95112647,22.38853047,6.728565028,8,1,4278,0.777349593
94,931,1,146329,624928,4622975,2240,443,443,1,0,0,0,1,1.93,31487,9.46,0.868548387,0.669975678,-13.81845878,-25.25196493,12.74578853,-4.765674603,17.27876344,-1.610515873,606.4628136,264.7829685,27.45179212,18.27266385,32.73853047,19.21733871,52.45170251,22.69957757,2.427688172,13.84546211,22.08566308,10.05708525,44.39238351,16.74194188,22.30672043,6.684856631,8,1,4370,0.006799707
95,943,1,147048,628168,4623005,895,1691,895,1,0,0,0,1,0.85,31894,111.8,0.890322581,0.678020993,-15.4311828,-24.96294803,11.79973118,-4.226657706,17.1890681,-1.601747312,623.1060036,260.3606887,27.83566308,18.35376344,33.18216846,19.29275474,53.09928315,22.79631336,2.558602151,13.8999936,22.42849462,10.2062532,44.81155914,16.93232847,22.38306452,6.726075269,8,1,4280,0.685683902
96,946,1,147421,621028,4623035,581,1382,581,1,0,0,0,1,5.18,30227,319.96,0.830376344,0.648111879,-10.74596774,-25.63796723,14.6516129,-5.818343574,17.53181004,-1.613965694,589.5280466,268.1286674,26.23799283,18.08234767,31.38870968,19.01623784,50.59318996,22.44543011,1.861379928,13.72713134,21.11953405,9.616385049,43.14292115,16.17644649,22.0233871,6.560061444,8,1,4621,0.117202278
97,950,1,147657,628108,4623035,932,1669,932,1,0,0,0,1,0.85,31894,111.8,0.890322581,0.678020993,-15.4311828,-24.96294803,11.79973118,-4.226657706,17.1890681,-1.601747312,623.1060036,260.3606887,27.83566308,18.35376344,33.18216846,19.29275474,53.09928315,22.79631336,2.558602151,13.8999936,22.42849462,10.2062532,44.81155914,16.93232847,22.38306452,6.726075269,8,1,4302,0.685683902
98,953,1,147660,628198,4623035,854,1734,854,1,0,0,0,1,1.17,31894,118.3,0.893100358,0.680798771,-15.5172043,-25.04359319,11.79704301,-4.223969534,17.1890681,-1.601747312,624.8391577,259.8643945,27.83566308,18.35376344,33.18216846,19.29275474,53.09928315,22.79631336,2.558602151,13.8999936,22.42849462,10.2062532,44.81155914,16.93232847,22.38306452,6.726075269,8,1,4290,0.737044089
99,960,1,148034,621088,4623065,647,1364,647,1,0,0,0,1,5.27,30135,353.08,0.822222222,0.645334101,-10.45250896,-25.5766257,14.69507169,-5.840335381,17.53996416,-1.616852279,580.1718638,270.7448413,26.19184588,18.0796787,31.33709677,19.00570277,50.53055556,22.43480543,1.831541219,13.72148618,21.08691756,9.600185612,43.09677419,16.15209293,22.00985663,6.551907322,8,1,4646,0.003642333
100,989,1,150099,628048,4623155,936,1716,936,1,0,0,0,1,2.49,31863,80.83,0.887634409,0.680709165,-15.29641577,-25.07373912,11.85116488,-4.254115463,17.18342294,-1.601657706,617.5905914,261.6072837,27.80295699,18.33736559,33.14130824,19.28461982,53.04489247,22.78540067,2.544892473,13.89183948,22.40958781,10.19254352,44.78163082,16.91315284,22.37204301,6.720609319,8,1,4284,0.420317837
101,1013,1,151332,628378,4623215,609,1858,609,1,0,0,0,1,2.16,31955,83.65,0.901075269,0.672644649,-15.94901434,-24.69729263,11.61523298,-4.127668971,17.16191756,-1.595993344,618.8431004,261.3451037,27.93100358,18.36705709,33.28835125,19.31689068,53.24354839,22.82043011,2.61030466,13.91061828,22.51550179,10.24422683,44.91774194,16.98650154,22.40224014,6.742274706,8,1,4261,0.444699156
102,1025,1,151938,628228,4623245,736,1904,736,1,0,0,0,1,2.05,31955,54.46,0.898387097,0.675332821,-15.80869176,-24.80521633,11.67222222,-4.152259345,17.16182796,-1.59905914,611.8337814,263.3107847,27.90645161,18.36178956,33.25573477,19.30893497,53.20008961,22.81238479,2.602150538,13.90544035,22.49919355,10.23089478,44.89327957,16.96501536,22.39408602,6.734120584,8,1,4281,0.209364406
103,1031,1,152279,620128,4623275,5,1089,5,0,0,0,0,1,1.93,30704,350.53,0.855017921,0.661821557,-11.96818996,-25.82062852,14.17939068,-5.584338198,17.47455197,-1.616346646,606.4842294,264.8021633,26.71146953,18.14623656,31.90573477,19.08317332,51.25439068,22.53639273,2.147132617,13.76154634,21.43799283,9.766129032,43.61111111,16.37774578,22.17311828,6.611616744,8,0,4538,0.006814066
104,1045,1,152559,628528,4623275,448,1830,448,0,0,0,0,1,0.5,32046,341.56,0.898387097,0.675332821,-15.96057348,-24.71726831,11.5203405,-4.064311316,17.14820789,-1.607014849,617.2432796,262.0479199,27.97455197,18.37788018,33.34005376,19.32780338,53.31702509,22.83383257,2.621236559,13.91617384,22.55913979,10.26589222,44.96953405,17.0109447,22.41039427,6.745052483,8,0,4239,0.025672308
105,1047,1,152978,622768,4623305,1179,3,3,1,0,0,0,1,5.47,30763,286.85,0.855017921,0.661821557,-12.38243728,-25.55739887,13.76514337,-5.321108551,17.42831541,-1.613549667,606.4125448,263.0879672,26.78772401,18.16270481,31.99829749,19.10741808,51.43396057,22.56606503,2.117383513,13.78093958,21.5468638,9.812058372,43.70645161,16.42914107,22.15958781,6.617082693,13,1,4514,0.355066488
106,1055,1,153170,628528,4623305,435,1856,435,0,0,0,0,1,0.5,32046,341.56,0.898387097,0.675332821,-15.96057348,-24.71726831,11.5203405,-4.064311316,17.14820789,-1.607014849,617.2432796,262.0479199,27.97455197,18.37788018,33.34005376,19.32780338,53.31702509,22.83383257,2.621236559,13.91617384,22.55913979,10.26589222,44.96953405,17.0109447,22.41039427,6.745052483,8,0,4255,0.025672308
107,1064,1,153782,628558,4623335,396,1868,396,0,0,0,0,1,1.72,32044,146.3,0.917383513,0.683576549,-16.55743728,-24.95900538,11.50681004,-4.056048387,17.14820789,-1.607014849,631.1311828,258.0382297,27.97455197,18.37788018,33.34005376,19.32780338,53.31971326,22.83114439,2.618548387,13.91886201,22.55913979,10.26589222,44.96953405,17.0109447,22.41039427,6.745052483,8,0,4260,0.915977049
108,1080,1,157213,621508,4623515,1243,1121,1121,1,0,0,0,1,3.97,30511,16.26,0.841308244,0.659043779,-11.54292115,-25.71840758,14.18799283,-5.565450589,17.48270609,-1.616545059,591.6655914,268.2409946,26.54820789,18.12509601,31.72616488,19.06454173,51.05026882,22.5124936,2.027508961,13.75382745,21.34274194,9.725108807,43.45322581,16.31237199,22.11048387,6.587263185,8,1,4551,0.019999499
109,1082,1,157230,622018,4623515,1375,726,726,1,0,0,0,1,5.29,30884,102.99,0.879480287,0.672555044,-13.17876344,-25.87382873,13.7188172,-5.304205069,17.41747312,-1.610771889,627.7639785,257.6962878,26.89919355,18.17599846,32.11523298,19.12080133,51.5672043,22.57647209,2.204301075,13.7859895,21.61209677,9.842165899,43.8124552,16.47267025,22.20035842,6.630504352,8,1,4516,0.612390481
110,1098,1,158656,628138,4623575,788,2103,788,0,1,0,0,1,1.01,31955,128.65,0.909318996,0.675512033,-16.17464158,-24.78044675,11.63960574,-4.127489759,17.16460574,-1.596281362,625.4915771,259.6710125,27.90367384,18.35603559,33.25295699,19.30615719,53.18915771,22.80951741,2.602150538,13.90246416,22.49641577,10.228117,44.89050179,16.96223758,22.39408602,6.734120584,8,1,4280,0.812280667
111,1102,1,159046,621508,4623605,1293,1048,1048,1,0,0,0,1,3.47,30673,15.94,0.846684588,0.659043779,-11.81810036,-25.65791731,14.07948029,-5.504960317,17.46102151,-1.61374808,595.4315412,267.4064644,26.64077061,18.14396441,31.82956989,19.07783538,51.18091398,22.52836662,2.076433692,13.76465054,21.41890681,9.752419355,43.55125448,16.35599078,22.13234767,6.603571429,8,1,4536,0.019225092
112,1104,1,159065,622078,4623605,1449,686,686,1,0,0,0,1,4.08,31006,103.49,0.879480287,0.672555044,-13.32786738,-25.78847926,13.56971326,-5.218855607,17.38763441,-1.608064516,626.7035842,258.6321813,26.99175627,18.19475807,32.22410394,19.13956093,51.72231183,22.60336662,2.247939068,13.7969022,21.69632617,9.874564772,43.91317204,16.52155658,22.21684588,6.646991808,8,1,4520,0.61663781
113,1105,1,159081,622558,4623605,1426,215,215,1,0,0,0,1,2.84,31153,333.43,0.863172043,0.669975678,-13.06917563,-25.56765873,13.32840502,-5.081368408,17.37123656,-1.610842294,600.7691756,266.5595878,27.13064516,18.21887481,32.36021505,19.15810292,51.91836918,22.6328213,2.315949821,13.80752688,21.78629032,9.921050947,44.04121864,16.57608807,22.25492832,6.655037122,13,1,4440,0.052805742
114,1113,1,159691,622528,4623635,1453,246,246,1,0,0,0,1,1.81,31184,307.87,0.871236559,0.667287506,-13.36263441,-25.46233359,13.28494624,-5.0593766,17.37123656,-1.621594982,611.7539427,263.5607143,27.16326165,18.22174219,32.40654122,19.16912442,51.96469534,22.64086662,2.33234767,13.81586022,21.81621864,9.942735535,44.07930108,16.59786226,22.26308244,6.655126728,13,1,4440,0.19306406
115,1126,1,161416,619288,4623725,139,192,139,1,0,0,0,1,0.95,31153,0,0.871236559,0.667287506,-12.96460573,-25.71758833,13.68297491,-5.314631336,17.40645161,-1.616129032,613.3749104,263.2065284,27.15232975,18.2078341,32.37643369,19.14697261,51.86388889,22.62199821,2.421863799,13.79329237,21.74829749,9.909939836,44.05206093,16.57302227,22.30376344,6.663082437,8,1,4435,0
116,1181,1,163250,619318,4623815,229,192,192,1,0,0,0,1,0.35,31244,26.56,0.876792115,0.669866872,-13.17204301,-25.78161802,13.6422043,-5.295327701,17.39032258,-1.608064516,618.1183692,261.9634281,27.18485663,18.2078149,32.40905018,19.1500192,51.90743728,22.62744496,2.440860215,13.79347158,21.7781362,9.910208653,44.08467742,16.57606887,22.30654122,6.665860215,8,1,4430,0.052766691
117,1188,1,163332,621778,4623815,1634,933,933,1,0,0,0,1,4.95,30977,31.9,0.841308244,0.659043779,-12.09354839,-25.41577701,13.63736559,-5.26282002,17.40385305,-1.610663082,588.2356631,268.6782578,26.96451613,18.18949053,32.17786738,19.13400538,51.65439068,22.59791987,2.247849462,13.79143625,21.65564516,9.863632873,43.87240143,16.50515873,22.21675627,6.641525858,8,1,4468,0.075514154
118,1189,1,163333,621808,4623815,1659,938,938,1,0,0,0,1,4.83,31006,42.33,0.849462366,0.661821557,-12.43566308,-25.44150666,13.5452509,-5.205216334,17.39041219,-1.616218638,593.0500896,267.4241872,27.02177419,18.20011521,32.25403226,19.14769585,51.7468638,22.61418971,2.277777778,13.79401562,21.70994624,9.893740399,43.94041219,16.53804404,22.23046595,6.644303635,8,1,4465,0.130360693
